Country/Region,Lat,Long,Confirmed,Deaths,Recovered,Active,WHO Region
United Kingdom,54.2361,-4.5481,307,16,221,70,Europe
United Kingdom,16.742498,-62.187366,11,0,2,9,Europe
United Kingdom,55.3781,-3.436,145540,21801,0,123739,Europe
Uruguay,-32.5228,-55.7658,557,12,354,191,Americas
US,40,-100,871617,50749,80203,740665,Americas
Uzbekistan,41.377491,64.585262,1758,7,561,1190,Europe
Venezuela,6.4238,-66.5897,311,10,126,175,Americas
Vietnam,14.058324,108.277199,268,0,224,44,Western Pacific
Zambia,-13.133897,27.849332,76,3,37,36,Africa
Zimbabwe,-19.015438,29.154857,28,4,2,22,Africa
Dominica,15.415,-61.371,16,0,9,7,Americas
Grenada,12.1165,-61.679,15,0,6,9,Americas
Mozambique,-18.665695,35.529562,46,0,0,46,Africa
Syria,34.802075,38.996815,42,3,0,39,Eastern Mediterranean
Timor-Leste,-8.874217,125.727539,23,0,0,23,South-East Asia
Belize,17.1899,-88.4976,18,2,5,11,Americas
Laos,19.85627,102.495496,19,0,4,15,Western Pacific
Libya,26.3351,17.228331,60,2,15,43,Eastern Mediterranean
West Bank and Gaza,31.9522,35.2332,336,2,74,260,Eastern Mediterranean
Guinea-Bissau,11.8037,-15.1804,50,0,3,47,Africa
Mali,17.570692,-3.996166,309,21,77,211,Africa
Saint Kitts and Nevis,17.357822,-62.782998,15,0,1,14,Americas
Canada,64.8255,-124.8457,5,0,0,5,Americas
Canada,64.2823,-135,11,0,0,11,Americas
Kosovo,42.602636,20.902977,669,19,159,491,Europe
Burma,21.9162,95.956,139,5,9,125,South-East Asia
United Kingdom,18.2206,-63.0686,3,0,1,2,Europe
United Kingdom,18.4207,-64.64,5,1,3,1,Europe
United Kingdom,21.694,-71.7979,11,1,4,6,Europe
Botswana,-22.3285,24.6849,22,1,0,21,Africa
Burundi,-3.3731,29.9189,11,1,4,6,Africa
Sierra Leone,8.460555,-11.779889,64,1,10,53,Africa
Malawi,-13.2543,34.3015,33,3,3,27,Africa
United Kingdom,-51.7963,-59.5236,12,0,11,1,Europe
France,46.8852,-56.3159,1,0,0,1,Europe
South Sudan,6.877,31.307,5,0,0,5,Africa
Western Sahara,24.2155,-12.8858,6,0,5,1,Africa
Sao Tome and Principe,0.1864,6.6131,4,0,0,4,Africa
Yemen,15.552727,48.516388,1,0,0,1,Eastern Mediterranean
Comoros,-11.6455,43.3333,0,0,0,0,Africa
Tajikistan,38.861,71.2761,0,0,0,0,Europe
Lesotho,-29.61,28.2336,0,0,0,0,Africa
Afghanistan,33.93911,67.709953,1351,43,188,1120,Eastern Mediterranean
Albania,41.1533,20.1683,678,27,394,257,Europe
Algeria,28.0339,1.6596,3127,415,1408,1304,Africa
Andorra,42.5063,1.5218,731,40,344,347,Europe
Angola,-11.2027,17.8739,25,2,6,17,Africa
Antigua and Barbuda,17.0608,-61.7964,24,3,11,10,Americas
Argentina,-38.4161,-63.6167,3607,176,976,2455,Americas
Armenia,40.0691,45.0382,1596,27,728,841,Europe
Australia,-35.4735,149.0124,105,3,97,5,Western Pacific
Australia,-33.8688,151.2093,2982,33,2056,893,Western Pacific
Australia,-12.4634,130.8456,28,0,20,8,Western Pacific
Australia,-27.4698,153.0251,1026,6,738,282,Western Pacific
Australia,-34.9285,138.6007,438,4,401,33,Western Pacific
Australia,-42.8821,147.3272,207,9,106,92,Western Pacific
Australia,-37.8136,144.9631,1343,16,1254,73,Western Pacific
Australia,-31.9505,115.8605,548,8,464,76,Western Pacific
Austria,47.5162,14.5501,15071,530,11872,2669,Europe
Azerbaijan,40.1431,47.5769,1592,21,1013,558,Europe
Bahamas,25.025885,-78.035889,73,11,15,47,Americas
Bahrain,26.0275,50.55,2518,8,1113,1397,Eastern Mediterranean
Bangladesh,23.685,90.3563,4689,131,112,4446,South-East Asia
Barbados,13.1939,-59.5432,77,6,31,40,Americas
Belarus,53.7098,27.9534,8773,63,1120,7590,Europe
Belgium,50.8333,4.469936,44293,6679,10122,27492,Europe
Benin,9.3077,2.3158,54,1,27,26,Africa
Bhutan,27.5142,90.4336,7,0,3,4,South-East Asia
Bolivia,-16.2902,-63.5887,807,44,54,709,Americas
Bosnia and Herzegovina,43.9159,17.6791,1421,55,538,828,Europe
Brazil,-14.235,-51.9253,54043,3704,27655,22684,Americas
Brunei,4.5353,114.7277,138,1,120,17,Western Pacific
Bulgaria,42.7339,25.4858,1234,54,197,983,Europe
Burkina Faso,12.2383,-1.5616,629,41,425,163,Africa
Cabo Verde,16.5388,-23.0418,88,1,1,86,Africa
Cambodia,11.55,104.9167,122,0,117,5,Western Pacific
Cameroon,3.848,11.5021,1430,43,668,719,Africa
Canada,53.9333,-116.5765,4017,72,0,3945,Americas
Canada,53.7267,-127.6476,1853,98,0,1755,Americas
Canada,53.7609,-98.8139,263,6,0,257,Americas
Canada,46.5653,-66.4619,118,0,0,118,Americas
Canada,53.1355,-57.6604,256,3,0,253,Americas
Canada,44.682,-63.7443,850,16,0,834,Americas
Canada,51.2538,-85.3232,14550,862,0,13688,Americas
Canada,46.5107,-63.4168,26,0,0,26,Americas
Canada,52.9399,-73.5491,22616,1340,0,21276,Americas
Canada,52.9399,-106.4509,341,4,0,337,Americas
Central African Republic,6.6111,20.9394,16,0,10,6,Africa
Chad,15.4542,18.7322,40,0,8,32,Africa
Chile,-35.6751,-71.543,13174,174,6327,6673,Americas
China,31.8257,117.2264,991,6,985,0,Western Pacific
China,40.1824,116.4142,593,8,525,60,Western Pacific
China,30.0572,107.874,579,6,573,0,Western Pacific
China,26.0789,117.9874,355,1,349,5,Western Pacific
China,35.7518,104.2861,139,2,137,0,Western Pacific
China,23.3417,113.4244,1585,8,1534,43,Western Pacific
China,23.8298,108.7881,254,2,252,0,Western Pacific
China,26.8154,106.8748,147,2,145,0,Western Pacific
China,19.1959,109.7453,168,6,162,0,Western Pacific
China,39.549,116.1306,328,6,0,322,Western Pacific
China,47.862,127.7615,930,13,508,409,Western Pacific
China,37.8957,114.9042,1276,22,0,1254,Western Pacific
China,22.3,114.2,1035,4,725,306,Western Pacific
China,30.9756,112.2707,68128,4512,63593,23,Western Pacific
China,27.6104,111.7088,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,197,1,114,82,Western Pacific
China,32.9711,119.455,653,0,646,7,Western Pacific
China,27.614,115.7221,937,1,936,0,Western Pacific
China,43.6661,126.1923,109,1,99,9,Western Pacific
China,41.2956,122.6085,146,2,143,1,Western Pacific
China,22.1667,113.55,45,0,27,18,Western Pacific
China,37.2692,106.1655,75,0,75,0,Western Pacific
China,35.7452,95.9956,18,0,18,0,Western Pacific
China,35.1917,108.8701,286,3,253,30,Western Pacific
China,36.3427,118.1498,787,7,767,13,Western Pacific
China,31.202,121.4491,641,7,558,76,Western Pacific
China,37.5777,112.2922,197,0,149,48,Western Pacific
China,30.6171,102.7103,561,3,558,0,Western Pacific
China,39.3054,117.323,190,3,181,6,Western Pacific
China,31.6927,88.0924,1,0,1,0,Western Pacific
China,41.1129,85.2401,76,3,73,0,Western Pacific
China,24.974,101.487,185,2,180,3,Western Pacific
China,29.1832,120.0934,1268,1,1256,11,Western Pacific
Colombia,4.5709,-74.2973,4881,225,1003,3653,Americas
Congo (Brazzaville),-0.228,15.8277,200,6,19,175,Africa
Congo (Kinshasa),-4.0383,21.7587,394,25,48,321,Africa
Costa Rica,9.7489,-83.7534,687,6,216,465,Americas
Cote d'Ivoire,7.54,-5.5471,1077,14,419,644,Africa
Croatia,45.1,15.2,2009,51,982,976,Europe
Cuba,21.521757,-77.781167,1285,49,416,820,Americas
Cyprus,35.1264,33.4299,804,14,98,692,Europe
Czechia,49.8175,15.473,7273,214,2371,4688,Europe
Denmark,61.8926,-6.9118,187,0,178,9,Europe
Greenland,71.7069,-42.6043,11,0,11,0,Europe
Denmark,56.2639,9.5018,8210,403,5526,2281,Europe
Djibouti,11.8251,42.5903,999,2,330,667,Eastern Mediterranean
Dominican Republic,18.7357,-70.1627,5749,267,763,4719,Americas
Ecuador,-1.8312,-78.1834,22719,576,1366,20777,Americas
Egypt,26.820553,30.802498,4092,294,1075,2723,Eastern Mediterranean
El Salvador,13.7942,-88.8965,274,8,75,191,Americas
Equatorial Guinea,1.6508,10.2679,214,1,7,206,Africa
Eritrea,15.1794,39.7823,39,0,11,28,Africa
Estonia,58.5953,25.0136,1605,46,206,1353,Europe
Eswatini,-26.5225,31.4659,36,1,10,25,Africa
Ethiopia,9.145,40.4897,117,3,25,89,Africa
Fiji,-17.7134,178.065,18,0,10,8,Western Pacific
Finland,61.92411,25.748151,4395,177,2500,1718,Europe
France,3.9339,-53.1258,111,1,87,23,Europe
France,-17.6797,149.4068,57,0,41,16,Europe
France,16.265,-61.551,149,12,82,55,Europe
France,-12.8275,45.166244,354,4,144,206,Europe
France,-20.904305,165.618042,18,0,17,1,Europe
France,-21.1151,55.5364,412,0,300,112,Europe
France,17.9,-62.8333,6,0,6,0,Europe
France,18.0708,-63.0501,38,3,24,11,Europe
France,14.6415,-61.0242,170,14,77,79,Europe
France,46.2276,2.2137,158636,22214,42715,93707,Europe
Gabon,-0.8037,11.6094,172,3,26,143,Africa
Gambia,13.4432,-15.3101,10,1,2,7,Africa
Georgia,42.3154,43.3569,444,5,132,307,Europe
Germany,51.165691,10.451526,154999,5760,109800,39439,Europe
Ghana,7.9465,-1.0232,1279,10,134,1135,Africa
Greece,39.0742,21.8243,2490,130,577,1783,Europe
Guatemala,15.7835,-90.2308,430,11,30,389,Americas
Guinea,9.9456,-9.6966,954,6,191,757,Africa
Guyana,4.860416,-58.93018,73,7,12,54,Americas
Haiti,18.9712,-72.2852,72,5,2,65,Americas
Holy See,41.9029,12.4534,9,0,2,7,Europe
Honduras,15.2,-86.2419,591,55,58,478,Americas
Hungary,47.1625,19.5033,2443,262,458,1723,Europe
Iceland,64.9631,-19.0208,1789,10,1542,237,Europe
India,20.593684,78.96288,24530,780,5498,18252,South-East Asia
Indonesia,-0.7893,113.9213,8211,689,1002,6520,South-East Asia
Iran,32.427908,53.688046,88194,5574,66599,16021,Eastern Mediterranean
Iraq,33.223191,43.679291,1708,86,1204,418,Eastern Mediterranean
Ireland,53.1424,-7.6921,18184,1014,9233,7937,Europe
Israel,31.046051,34.851612,15058,194,6003,8861,Europe
Italy,41.87194,12.56738,192994,25969,60498,106527,Europe
Jamaica,18.1096,-77.2975,288,7,28,253,Americas
Japan,36.204824,138.252924,12854,360,1530,10964,Western Pacific
Jordan,31.24,36.51,441,7,326,108,Eastern Mediterranean
Kazakhstan,48.0196,66.9237,2482,25,604,1853,Europe
Kenya,-0.0236,37.9062,336,14,94,228,Africa
South Korea,35.907757,127.766922,10718,240,8635,1843,Western Pacific
Kuwait,29.31166,47.481766,2614,15,613,1986,Eastern Mediterranean
Kyrgyzstan,41.20438,74.766098,665,8,345,312,Europe
Latvia,56.8796,24.6032,784,12,267,505,Europe
Lebanon,33.8547,35.8623,696,22,140,534,Eastern Mediterranean
Liberia,6.428055,-9.429499,117,8,25,84,Africa
Liechtenstein,47.14,9.55,81,1,79,1,Europe
Lithuania,55.1694,23.8813,1410,40,430,940,Europe
Luxembourg,49.8153,6.1296,3695,85,3007,603,Europe
Madagascar,-18.766947,46.869107,122,0,61,61,Africa
Malaysia,4.210484,101.975766,5691,96,3663,1932,Western Pacific
Maldives,3.2028,73.2207,129,0,16,113,South-East Asia
Malta,35.9375,14.3754,447,3,223,221,Europe
Mauritania,21.0079,-10.9408,7,1,6,0,Africa
Mauritius,-20.348404,57.552152,331,9,285,37,Africa
Mexico,23.6345,-102.5528,12872,1221,2627,9024,Americas
Moldova,47.4116,28.3699,3110,84,755,2271,Europe
Monaco,43.7333,7.4167,94,4,41,49,Europe
Mongolia,46.8625,103.8467,37,0,9,28,Western Pacific
Montenegro,42.708678,19.37439,319,6,123,190,Europe
Morocco,31.7917,-7.0926,3758,158,486,3114,Eastern Mediterranean
Namibia,-22.9576,18.4904,16,0,7,9,Africa
Nepal,28.1667,84.25,49,0,11,38,South-East Asia
Netherlands,12.5211,-69.9683,100,2,69,29,Europe
Netherlands,12.1696,-68.99,16,1,11,4,Europe
Netherlands,18.0425,-63.0548,73,12,22,39,Europe
Netherlands,52.1326,5.2913,36535,4289,0,32246,Europe
New Zealand,-40.9006,174.886,1461,18,1118,325,Western Pacific
Nicaragua,12.865416,-85.207229,11,3,7,1,Americas
Niger,17.607789,8.081666,681,24,289,368,Africa
Nigeria,9.082,8.6753,1095,32,208,855,Africa
North Macedonia,41.6086,21.7453,1326,57,337,932,Europe
Norway,60.472,8.4689,7463,199,32,7232,Europe
Oman,21.512583,55.923255,1790,10,325,1455,Eastern Mediterranean
Pakistan,30.3753,69.3451,12723,269,2866,9588,Eastern Mediterranean
Panama,8.538,-80.7821,5338,154,319,4865,Americas
Papua New Guinea,-6.314993,143.95555,8,0,0,8,Western Pacific
Paraguay,-23.4425,-58.4438,223,9,78,136,Americas
Peru,-9.19,-75.0152,21648,634,7496,13518,Americas
Philippines,12.879721,121.774017,7192,477,762,5953,Western Pacific
Poland,51.9194,19.1451,10892,494,1944,8454,Europe
Portugal,39.3999,-8.2245,22797,854,1228,20715,Europe
Qatar,25.3548,51.1839,8525,10,809,7706,Eastern Mediterranean
Romania,45.9432,24.9668,10417,567,2817,7033,Europe
Russia,61.52401,105.318756,68622,615,5568,62439,Europe
Rwanda,-1.9403,29.8739,176,0,87,89,Africa
Saint Lucia,13.9094,-60.9789,15,0,15,0,Americas
Saint Vincent and the Grenadines,12.9843,-61.2872,14,0,5,9,Americas
San Marino,43.9424,12.4578,513,40,64,409,Europe
Saudi Arabia,23.885942,45.079162,15102,127,2049,12926,Eastern Mediterranean
Senegal,14.4974,-14.4524,545,7,262,276,Africa
Serbia,44.0165,21.0059,7483,144,1094,6245,Europe
Seychelles,-4.6796,55.492,11,0,6,5,Africa
Singapore,1.2833,103.8333,12075,12,956,11107,Western Pacific
Slovakia,48.669,19.699,1360,17,355,988,Europe
Slovenia,46.1512,14.9955,1373,80,211,1082,Europe
Somalia,5.152149,46.199616,328,16,8,304,Eastern Mediterranean
South Africa,-30.5595,22.9375,4220,79,1473,2668,Africa
Spain,40.463667,-3.74922,202990,22524,92355,88111,Europe
Sri Lanka,7.873054,80.771797,420,7,109,304,South-East Asia
Sudan,12.8628,30.2176,174,16,14,144,Eastern Mediterranean
Suriname,3.9193,-56.0278,10,1,7,2,Americas
Sweden,60.128161,18.643501,17567,2152,0,15415,Europe
Switzerland,46.8182,8.2275,28677,1589,21000,6088,Europe
Taiwan*,23.7,121,428,6,264,158,Western Pacific
Tanzania,-6.369028,34.888822,299,10,48,241,Africa
Thailand,15.870032,100.992541,2907,51,2547,309,South-East Asia
Togo,8.6195,0.8248,90,6,59,25,Africa
Trinidad and Tobago,10.6918,-61.2225,115,8,48,59,Americas
Tunisia,33.886917,9.537499,922,38,194,690,Eastern Mediterranean
Turkey,38.9637,35.2433,104912,2600,21737,80575,Europe
Uganda,1.373333,32.290275,75,0,46,29,Africa
Ukraine,48.3794,31.1656,7647,201,782,6664,Europe
United Arab Emirates,23.424076,53.847818,9281,64,1760,7457,Eastern Mediterranean
United Kingdom,32.3078,-64.7505,99,5,39,55,Europe
United Kingdom,19.3133,-81.2546,70,1,8,61,Europe
United Kingdom,49.3723,-2.3644,523,34,295,194,Europe
United Kingdom,36.1408,-5.3536,133,0,131,2,Europe
United Kingdom,54.2361,-4.5481,308,18,230,60,Europe
United Kingdom,16.742498,-62.187366,11,1,2,8,Europe
United Kingdom,55.3781,-3.436,150513,22807,0,127706,Europe
Uruguay,-32.5228,-55.7658,563,12,369,182,Americas
US,40,-100,907908,52867,99079,755962,Americas
Uzbekistan,41.377491,64.585262,1804,8,621,1175,Europe
Venezuela,6.4238,-66.5897,318,10,132,176,Americas
Vietnam,14.058324,108.277199,270,0,220,50,Western Pacific
Zambia,-13.133897,27.849332,84,3,37,44,Africa
Zimbabwe,-19.015438,29.154857,29,4,2,23,Africa
Dominica,15.415,-61.371,16,0,10,6,Americas
Grenada,12.1165,-61.679,15,0,7,8,Americas
Mozambique,-18.665695,35.529562,65,0,0,65,Africa
Syria,34.802075,38.996815,42,3,0,39,Eastern Mediterranean
Timor-Leste,-8.874217,125.727539,24,0,0,24,South-East Asia
Belize,17.1899,-88.4976,18,2,5,11,Americas
Laos,19.85627,102.495496,19,0,4,15,Western Pacific
Libya,26.3351,17.228331,61,2,18,41,Eastern Mediterranean
West Bank and Gaza,31.9522,35.2332,340,2,81,257,Eastern Mediterranean
Guinea-Bissau,11.8037,-15.1804,52,0,3,49,Africa
Mali,17.570692,-3.996166,325,21,87,217,Africa
Saint Kitts and Nevis,17.357822,-62.782998,15,0,2,13,Americas
Canada,64.8255,-124.8457,5,0,0,5,Americas
Canada,64.2823,-135,11,0,0,11,Americas
Kosovo,42.602636,20.902977,703,19,162,522,Europe
Burma,21.9162,95.956,144,5,9,130,South-East Asia
United Kingdom,18.2206,-63.0686,3,0,1,2,Europe
United Kingdom,18.4207,-64.64,5,1,3,1,Europe
United Kingdom,21.694,-71.7979,11,1,4,6,Europe
Botswana,-22.3285,24.6849,22,1,0,21,Africa
Burundi,-3.3731,29.9189,11,1,4,6,Africa
Sierra Leone,8.460555,-11.779889,82,2,10,70,Africa
Malawi,-13.2543,34.3015,33,3,4,26,Africa
United Kingdom,-51.7963,-59.5236,13,0,11,2,Europe
France,46.8852,-56.3159,1,0,0,1,Europe
South Sudan,6.877,31.307,5,0,0,5,Africa
Western Sahara,24.2155,-12.8858,6,0,5,1,Africa
Sao Tome and Principe,0.1864,6.6131,4,0,0,4,Africa
Yemen,15.552727,48.516388,1,0,1,0,Eastern Mediterranean
Comoros,-11.6455,43.3333,0,0,0,0,Africa
Tajikistan,38.861,71.2761,0,0,0,0,Europe
Lesotho,-29.61,28.2336,0,0,0,0,Africa
Afghanistan,33.93911,67.709953,1463,47,188,1228,Eastern Mediterranean
Albania,41.1533,20.1683,712,27,403,282,Europe
Algeria,28.0339,1.6596,3256,419,1479,1358,Africa
Andorra,42.5063,1.5218,738,40,344,354,Europe
Angola,-11.2027,17.8739,25,2,6,17,Africa
Antigua and Barbuda,17.0608,-61.7964,24,3,11,10,Americas
Argentina,-38.4161,-63.6167,3780,185,1030,2565,Americas
Armenia,40.0691,45.0382,1677,28,803,846,Europe
Australia,-35.4735,149.0124,106,3,98,5,Western Pacific
Australia,-33.8688,151.2093,2994,33,2193,768,Western Pacific
Australia,-12.4634,130.8456,28,0,23,5,Western Pacific
Australia,-27.4698,153.0251,1026,6,803,217,Western Pacific
Australia,-34.9285,138.6007,438,4,402,32,Western Pacific
Australia,-42.8821,147.3272,207,10,117,80,Western Pacific
Australia,-37.8136,144.9631,1346,16,1262,68,Western Pacific
Australia,-31.9505,115.8605,549,8,478,63,Western Pacific
Austria,47.5162,14.5501,15148,536,12103,2509,Europe
Azerbaijan,40.1431,47.5769,1617,21,1080,516,Europe
Bahamas,25.025885,-78.035889,78,11,15,52,Americas
Bahrain,26.0275,50.55,2588,8,1160,1420,Eastern Mediterranean
Bangladesh,23.685,90.3563,4998,140,113,4745,South-East Asia
Barbados,13.1939,-59.5432,79,6,31,42,Americas
Belarus,53.7098,27.9534,9590,67,1573,7950,Europe
Belgium,50.8333,4.469936,45325,6917,10417,27991,Europe
Benin,9.3077,2.3158,54,1,27,26,Africa
Bhutan,27.5142,90.4336,7,0,3,4,South-East Asia
Bolivia,-16.2902,-63.5887,866,46,54,766,Americas
Bosnia and Herzegovina,43.9159,17.6791,1486,57,592,837,Europe
Brazil,-14.235,-51.9253,59324,4057,29160,26107,Americas
Brunei,4.5353,114.7277,138,1,121,16,Western Pacific
Bulgaria,42.7339,25.4858,1247,55,197,995,Europe
Burkina Faso,12.2383,-1.5616,629,41,442,146,Africa
Cabo Verde,16.5388,-23.0418,90,1,1,88,Africa
Cambodia,11.55,104.9167,122,0,117,5,Western Pacific
Cameroon,3.848,11.5021,1518,53,697,768,Africa
Canada,53.9333,-116.5765,4233,73,0,4160,Americas
Canada,53.7267,-127.6476,1948,100,0,1848,Americas
Canada,53.7609,-98.8139,267,6,0,261,Americas
Canada,46.5653,-66.4619,118,0,0,118,Americas
Canada,53.1355,-57.6604,257,3,0,254,Americas
Canada,44.682,-63.7443,865,22,0,843,Americas
Canada,51.2538,-85.3232,15012,916,0,14096,Americas
Canada,46.5107,-63.4168,26,0,0,26,Americas
Canada,52.9399,-73.5491,23267,1446,0,21821,Americas
Canada,52.9399,-106.4509,349,4,0,345,Americas
Central African Republic,6.6111,20.9394,16,0,10,6,Africa
Chad,15.4542,18.7322,46,0,15,31,Africa
Chile,-35.6751,-71.543,14537,181,6746,7610,Americas
China,31.8257,117.2264,991,6,985,0,Western Pacific
China,40.1824,116.4142,593,8,525,60,Western Pacific
China,30.0572,107.874,579,6,573,0,Western Pacific
China,26.0789,117.9874,355,1,349,5,Western Pacific
China,35.7518,104.2861,139,2,137,0,Western Pacific
China,23.3417,113.4244,1586,8,1542,36,Western Pacific
China,23.8298,108.7881,254,2,252,0,Western Pacific
China,26.8154,106.8748,147,2,145,0,Western Pacific
China,19.1959,109.7453,168,6,162,0,Western Pacific
China,39.549,116.1306,328,6,0,322,Western Pacific
China,47.862,127.7615,935,13,511,411,Western Pacific
China,37.8957,114.9042,1276,22,0,1254,Western Pacific
China,22.3,114.2,1037,4,753,280,Western Pacific
China,30.9756,112.2707,68128,4512,63604,12,Western Pacific
China,27.6104,111.7088,1019,4,1015,0,Western Pacific
China,44.0935,113.9448,198,1,121,76,Western Pacific
China,32.9711,119.455,653,0,646,7,Western Pacific
China,27.614,115.7221,937,1,936,0,Western Pacific
China,43.6661,126.1923,109,1,99,9,Western Pacific
China,41.2956,122.6085,146,2,143,1,Western Pacific
China,22.1667,113.55,45,0,28,17,Western Pacific
China,37.2692,106.1655,75,0,75,0,Western Pacific
China,35.7452,95.9956,18,0,18,0,Western Pacific
China,35.1917,108.8701,286,3,253,30,Western Pacific
China,36.3427,118.1498,787,7,767,13,Western Pacific
China,31.202,121.4491,642,7,558,77,Western Pacific
China,37.5777,112.2922,197,0,154,43,Western Pacific
China,30.6171,102.7103,561,3,558,0,Western Pacific
China,39.3054,117.323,190,3,182,5,Western Pacific
China,31.6927,88.0924,1,0,1,0,Western Pacific
China,41.1129,85.2401,76,3,73,0,Western Pacific
China,24.974,101.487,185,2,181,2,Western Pacific
China,29.1832,120.0934,1268,1,1257,10,Western Pacific
Colombia,4.5709,-74.2973,5142,233,1067,3842,Americas
Congo (Brazzaville),-0.228,15.8277,200,6,19,175,Africa
Congo (Kinshasa),-4.0383,21.7587,416,28,49,339,Africa
Costa Rica,9.7489,-83.7534,693,6,242,445,Americas
Cote d'Ivoire,7.54,-5.5471,1077,14,419,644,Africa
Croatia,45.1,15.2,2016,54,1034,928,Europe
Cuba,21.521757,-77.781167,1337,51,437,849,Americas
Cyprus,35.1264,33.4299,810,14,148,648,Europe
Czechia,49.8175,15.473,7352,218,2453,4681,Europe
Denmark,61.8926,-6.9118,187,0,178,9,Europe
Greenland,71.7069,-42.6043,11,0,11,0,Europe
Denmark,56.2639,9.5018,8445,418,5669,2358,Europe
Djibouti,11.8251,42.5903,1008,2,373,633,Eastern Mediterranean
Dominican Republic,18.7357,-70.1627,5926,273,822,4831,Americas
Ecuador,-1.8312,-78.1834,22719,576,1366,20777,Americas
Egypt,26.820553,30.802498,4319,307,1114,2898,Eastern Mediterranean
El Salvador,13.7942,-88.8965,274,8,75,191,Americas
Equatorial Guinea,1.6508,10.2679,258,1,7,250,Africa
Eritrea,15.1794,39.7823,39,0,13,26,Africa
Estonia,58.5953,25.0136,1635,46,228,1361,Europe
Eswatini,-26.5225,31.4659,56,1,10,45,Africa
Ethiopia,9.145,40.4897,122,3,29,90,Africa
Fiji,-17.7134,178.065,18,0,10,8,Western Pacific
Finland,61.92411,25.748151,4475,186,2500,1789,Europe
France,3.9339,-53.1258,111,1,87,23,Europe
France,-17.6797,149.4068,57,0,41,16,Europe
France,16.265,-61.551,149,12,82,55,Europe
France,-12.8275,45.166244,380,4,144,232,Europe
France,-20.904305,165.618042,18,0,17,1,Europe
France,-21.1151,55.5364,417,0,300,117,Europe
France,17.9,-62.8333,6,0,6,0,Europe
France,18.0708,-63.0501,38,3,24,11,Europe
France,14.6415,-61.0242,175,14,77,84,Europe
France,46.2276,2.2137,160292,22583,43816,93893,Europe
Gabon,-0.8037,11.6094,176,3,30,143,Africa
Gambia,13.4432,-15.3101,10,1,8,1,Africa
Georgia,42.3154,43.3569,456,5,139,312,Europe
Germany,51.165691,10.451526,156513,5877,109800,40836,Europe
Ghana,7.9465,-1.0232,1279,10,134,1135,Africa
Greece,39.0742,21.8243,2506,130,577,1799,Europe
Guatemala,15.7835,-90.2308,473,13,45,415,Americas
Guinea,9.9456,-9.6966,996,7,208,781,Africa
Guyana,4.860416,-58.93018,73,7,12,54,Americas
Haiti,18.9712,-72.2852,72,6,6,60,Americas
Holy See,41.9029,12.4534,9,0,2,7,Europe
Honduras,15.2,-86.2419,627,59,65,503,Americas
Hungary,47.1625,19.5033,2443,262,458,1723,Europe
Iceland,64.9631,-19.0208,1790,10,1570,210,Europe
India,20.593684,78.96288,26283,825,5939,19519,South-East Asia
Indonesia,-0.7893,113.9213,8607,720,1042,6845,South-East Asia
Iran,32.427908,53.688046,89328,5650,68193,15485,Eastern Mediterranean
Iraq,33.223191,43.679291,1763,86,1224,453,Eastern Mediterranean
Ireland,53.1424,-7.6921,18561,1063,9233,8265,Europe
Israel,31.046051,34.851612,15298,199,6435,8664,Europe
Italy,41.87194,12.56738,195351,26384,63120,105847,Europe
Jamaica,18.1096,-77.2975,305,7,28,270,Americas
Japan,36.204824,138.252924,13186,379,1656,11151,Western Pacific
Jordan,31.24,36.51,444,7,332,105,Eastern Mediterranean
Kazakhstan,48.0196,66.9237,2601,25,646,1930,Europe
Kenya,-0.0236,37.9062,343,14,98,231,Africa
South Korea,35.907757,127.766922,10728,242,8717,1769,Western Pacific
Kuwait,29.31166,47.481766,2892,19,656,2217,Eastern Mediterranean
Kyrgyzstan,41.20438,74.766098,665,8,345,312,Europe
Latvia,56.8796,24.6032,804,12,267,525,Europe
Lebanon,33.8547,35.8623,704,24,143,537,Eastern Mediterranean
Liberia,6.428055,-9.429499,120,11,25,84,Africa
Liechtenstein,47.14,9.55,81,1,79,1,Europe
Lithuania,55.1694,23.8813,1426,41,460,925,Europe
Luxembourg,49.8153,6.1296,3711,85,3088,538,Europe
Madagascar,-18.766947,46.869107,123,0,62,61,Africa
Malaysia,4.210484,101.975766,5742,98,3762,1882,Western Pacific
Maldives,3.2028,73.2207,177,0,17,160,South-East Asia
Malta,35.9375,14.3754,448,4,249,195,Europe
Mauritania,21.0079,-10.9408,7,1,6,0,Africa
Mauritius,-20.348404,57.552152,331,9,295,27,Africa
Mexico,23.6345,-102.5528,13842,1305,7149,5388,Americas
Moldova,47.4116,28.3699,3304,94,825,2385,Europe
Monaco,43.7333,7.4167,94,4,42,48,Europe
Mongolia,46.8625,103.8467,37,0,9,28,Western Pacific
Montenegro,42.708678,19.37439,320,6,153,161,Europe
Morocco,31.7917,-7.0926,3897,159,537,3201,Eastern Mediterranean
Namibia,-22.9576,18.4904,16,0,7,9,Africa
Nepal,28.1667,84.25,49,0,12,37,South-East Asia
Netherlands,12.5211,-69.9683,100,2,69,29,Europe
Netherlands,12.1696,-68.99,16,1,11,4,Europe
Netherlands,18.0425,-63.0548,73,12,22,39,Europe
Netherlands,52.1326,5.2913,37190,4409,0,32781,Europe
New Zealand,-40.9006,174.886,1470,18,1142,310,Western Pacific
Nicaragua,12.865416,-85.207229,12,3,7,2,Americas
Niger,17.607789,8.081666,684,27,325,332,Africa
